3.016613721285123229e-02,2.389450693116202187e-02,8.604046323272784152e-03,-2.152520739210950912e-03,-1.961330643514673511e-02,4.383893707960127145e-02,-1.722334853074202268e-02,8.286347607838076210e-03,-1.448170600994024698e-02,-7.277766886538879383e-03,-2.550986669270308149e-02,2.108371628567682482e-02,6.232547086831462246e-02,3.910161458579278215e-02,2.565538105865138290e-03,1.676117163054425749e-02,1.412618148701602931e-03,-8.732006291549419819e-02,1.030064453208589734e-02,-1.433935801065013178e-02,1.031174020008147375e-02,-2.007630171310193293e-02,-1.052997007694610708e-02,-8.906389504031206328e-03,-2.672642013798077684e-02,1.392304957775652302e-02,5.340879642734868565e-02,-2.899954214755146725e-02,1.762594561525922948e-02,-1.959021795928948817e-02,-6.586551547985021460e-02,-4.195465253892432037e-03,-5.013738423923509366e-03,1.084538581514573295e-02,5.033022448498325474e-02,9.522157972361079692e-02,-6.853204529290293778e-03,6.541252056414256777e-02,1.107648815744275740e-02,2.623025300058005535e-02,-9.186597544164822049e-03,-9.224849810266586014e-02,4.835686512642520946e-02,-3.754260586304537101e-02,1.949303072215631191e-02,3.642428899320702268e-02,-5.139961313215510134e-03,-2.626179775687667931e-02,1.434768239273223264e-02,6.341616983631627978e-03,2.584456183117786465e-02,-2.010172059232527911e-02,-2.343700484524926728e-02,-3.268676553257196526e-02,-5.126696913787955057e-02,-2.296575493315724994e-03,-2.141572284953176947e-03,-9.019736870321377886e-03,6.723557013328225473e-03,-4.867473101729726838e-03,1.164621793416876355e-02,4.158512181785153916e-02,-2.727085178874788865e-02,3.078293643783720085e-02,-1.851457451080679162e-02,-3.624567984967702605e-02,-5.609355492760370598e-02,-8.051561121458727238e-03,-5.369787792627241617e-03,5.606393517271925260e-03,-3.665077352780952286e-02,-2.518776880959869638e-02,3.359474351726209887e-04,-6.769761151627052068e-03,4.528308276281227396e-02,2.172212074748457178e-02,1.005809002960283798e-02,1.059434106412595299e-02,6.881571805389025132e-02,6.158325674330671073e-02,-1.017104808752541251e-01,-1.076207921566805538e-02,6.708442315909677114e-03,-3.013521574163011141e-02,2.099975891622866964e-02,-3.065706506013818333e-02,2.061812068377818011e-02,2.605163559656974853e-02,-7.197285112467205481e-02,3.042588224065623844e-03,2.512940724433543327e-02,-8.347540562615287990e-04,-2.882890659492894428e-02,1.885697106135102510e-02,-1.573880567290172547e-02,3.786344423809636338e-03,-2.722032542489648266e-02,1.602157015280914615e-02,5.785656184986838479e-03,1.953706700727014106e-02,-1.856759315690145046e-02,-1.709123760483142671e-02,6.255894788546772708e-03,-3.396437321275166954e-02,-7.609968675944653316e-02,2.920110980065838968e-02,-4.550551414172617631e-02,2.970400864877664748e-02,-2.371104118584818794e-03,-1.175556435873244959e-02,-5.321476276090324198e-02,1.851959410838318471e-02,1.592317349077291069e-02,7.045199786256645114e-02,-2.414200014300108693e-02,2.942376973693930364e-02,-8.212435998437542239e-02,-2.716649001342200023e-03,-3.474299095456486602e-03,1.425498868399995706e-02,1.813200811020319186e-02,-9.090161398782704155e-03,2.031031804113927683e-02,2.923612025041767010e-02,3.522048164939282910e-02,-1.227843605727010380e-02,9.180811989016343308e-03,4.408834831064548793e-02,1.693029552089773612e-02,2.149610984200549246e-02,2.676692173495268459e-02,-2.857865557308022011e-02,2.199606739836997438e-04,-6.171325077517068360e-03,2.923789021886284353e-02,-7.026587357606497997e-02,2.647355911414131513e-02,-2.437839578397828569e-02,2.598768265776957645e-02,-4.320173197990798825e-02,-6.481195658605351517e-02,-1.470928963967217673e-02,-4.491561046580035826e-02,9.312634155205978467e-03,-3.911691492967470096e-02,9.454058860836535294e-03,4.647768547307561116e-02,-3.383660426497001744e-02,-3.170878349893611198e-02,2.691169856142888121e-03,-4.851168797478063507e-04,-4.965710994296532177e-02,1.047296903642045904e-02,6.274803252874430748e-02,1.704124724916253331e-02,8.081560377652145452e-03,-2.186608177202352052e-02,6.885232838373662838e-03,-4.947553968408166525e-02,4.239707018930639199e-02,2.804960915949458646e-03,8.818654402869561051e-03,2.051898902928215793e-02,4.916883980666604537e-02,4.181496970575572861e-03,-3.105792104711860291e-02,-1.140723825868942849e-03,2.082026815784993740e-02,1.034314205227009065e-02,-8.607603331484364739e-02,2.035235458208661374e-03,-2.514487867854726163e-03,2.318211476830216167e-02,-9.249673214138090863e-03,3.129924840411816428e-02,-1.984298447079478958e-02,-1.773667238830842555e-02,-2.436739570284318732e-03,-2.093864970831212644e-04,3.874836716700721245e-02,1.933948110867443615e-02,2.320382412683694509e-02,4.971100465082495257e-02,1.279586852114732512e-02,4.336863632281853786e-02,1.880859004673718360e-03,6.433505953718133066e-03,-1.816600104145797354e-02,-2.307702902826392830e-02,-2.678420125640109360e-03,2.092595745966503371e-02,3.206163394613692486e-02,4.147677372220511145e-03,-1.033651155873616806e-02,2.406040626277042987e-02,2.353053556879898534e-02,-5.293215517669948994e-02,-2.096717046994002465e-02,-5.681820357793883336e-02,3.444602618846354797e-02,6.287756543304504064e-02,1.953041221220777265e-02,1.272874548360365676e-02,-5.726590369457814321e-03,-1.438137455366859073e-02,-1.634779677201383952e-02,-6.113399290736290341e-03,-5.867717991111520703e-02,7.804050630093460790e-03,2.573296524195669080e-02,-1.844248834305737758e-02,1.571445270065796205e-03,1.092798329313718168e-02,1.332660215563307750e-02,2.248337733533119220e-02,-2.914495956607767412e-03,3.350826804323421559e-02,-1.766776560726652026e-02,3.902371664179980770e-02,-3.665695317223816290e-03,-1.586306724996206299e-02,3.340322440521981129e-02,-1.658756979470778214e-02,2.469248957173884526e-02,-5.935354997323741971e-02,-1.039864099793445379e-01,-7.128684378980068570e-02,-7.370473625940007940e-03,6.560696416878402000e-03,1.564488564988640931e-02,-5.756181767488842416e-02,9.078318827550028655e-03,7.381922853428427023e-02,6.114732360748096479e-02,3.754856933946640503e-03,1.817376067424128494e-02,-2.394860677254079164e-03,-1.607633939948059643e-02,-1.055418857144236194e-01,-6.317227950234974299e-02,1.557676129781111404e-02,-4.705991371215435121e-02,-3.211164331285106671e-02,1.145141450150528699e-02,-2.534550546800868817e-02,-3.675187433224944011e-02,-4.472190859276404390e-02,3.604724079609238768e-02,-7.676147835357110226e-03,3.512070878699706522e-02,7.424499700152673021e-03,-3.982686405188057624e-03,1.715520482042693154e-02,5.397072997878420153e-02,-1.214254496048498659e-02,-1.383007760117029028e-02,-4.465197961340503798e-04,-3.884031719303756777e-03,-5.862015051054230222e-03,7.290974966095179963e-03,-4.048097583549677830e-02,-9.405119234030664618e-03,-1.186710010399720863e-02,-2.854241359107993412e-02,2.529643181958637216e-02,1.356005467605717572e-02,-3.067196313914890768e-02,1.732029068270371508e-02,-2.026807466342631005e-03,1.277275529013760687e-02,-2.123544548060544296e-02,-1.273694680284108600e-02,-7.553179016472226504e-02,1.879253284837688331e-02,-4.770994852136602876e-02,2.705043566424466042e-02,-3.103716940404715324e-02,5.529958049744678611e-02,9.774107094624367997e-03,1.418910001386112368e-02,1.654259754948791353e-03,-2.853704563887111620e-02,3.339417643564804306e-02,2.408766358322051923e-02,1.746496538121373662e-02,7.842590740451961528e-02,-2.372849368711894141e-02,-2.694198991671826332e-02,4.486164491222480177e-03,-1.249021142563134026e-02,2.544896659278365544e-02,-1.273426102166741285e-02,-6.629434962548859216e-03,-1.373143432617901331e-02,-8.665163697600517315e-03,-6.891137247462256199e-02,-9.401515354739231611e-02,-4.682425137165581452e-02,-1.043530118666350683e-02,-1.436234707340914955e-02,2.691276687183559446e-02,2.694854688601363429e-02,5.779454095286699206e-02,-5.627005961248125396e-03,-5.550440559020131809e-02,-3.006974897523681869e-02,6.228775631194043150e-02,-8.143307670647575991e-02,-1.393242658745906006e-02,-8.970281687450608332e-02,-1.970878878737902448e-02,-2.544024440057855371e-02,-5.919452455263392483e-03,5.098262614115915692e-02,-3.326864630319082208e-03,2.244667779755625189e-02,2.432401707633072285e-02,1.353814047534007345e-02,5.770216013012121475e-02,2.049545098692296882e-02,7.356163327578205645e-03,1.036165202199574968e-02,-2.810886541606744810e-02,-1.056714802514560105e-02,-9.152680141537810829e-03,1.419550195687082662e-02,6.519316392417560078e-03,1.536630350986856013e-02,-7.756430097487397590e-02,9.322914407147010404e-03,-2.419672397809476128e-02,3.977559840635066200e-03,8.400993501595893642e-02,-2.827928686052324711e-02,4.004089224182488110e-02,3.173468040285794267e-02,-1.724719809363205875e-02,5.159783805541610924e-02,1.662863263662405985e-02,1.340924189382299708e-02,-1.412413985183238151e-02,-2.328122957758269398e-02,-6.165782865754699388e-02,3.158163478395233006e-03,-1.206482772142771203e-03,-2.984749069654338977e-02,6.389717121368108932e-02,2.645010365701900776e-02,8.023840684235855614e-02,-6.507761843622299203e-02,-1.574299370063768702e-02,-2.438980270067770892e-02,8.861999516564657980e-03,6.602605106599925000e-02,6.472986001557576308e-02,-2.883461858466445163e-02,-5.193374532791136811e-02,3.702711549872425827e-03,1.206980983717825980e-02,2.594431249852511851e-03,2.111783928817631550e-02,2.075927230662327413e-02,-2.744826216238083552e-02,-2.722450731664921228e-02,7.172053093791781048e-03,2.742191477114213141e-02,1.944145382969318355e-03,1.198299632670983203e-02,1.320366683236809217e-02,-1.864694729961657860e-02,-1.977661113635148168e-02,5.960831702920566660e-02,-8.878511513594945781e-02,-2.895429081751702341e-03,-1.328860002682553769e-02,-1.167752712686759460e-02,-1.714214179461231655e-02,-8.060630455073025322e-03,-2.427795381104446218e-02,1.998106543025917475e-02,3.828943160743881330e-03,7.025321911207559229e-03,-1.800289076117736822e-02,4.374553173017574001e-03,-6.580056031816450268e-02,2.981826490332801713e-02,2.842812159256595875e-02,4.456752822930107327e-02,-2.732249197009870186e-03,-1.760082226152217752e-02,3.803705264640467199e-04,3.274051842428647718e-02,2.932298565797897272e-02,-1.923119189552342442e-02,2.011697456558705910e-02,3.364852725625205876e-02,-1.304750076586320105e-02,-2.370039583571848657e-02,2.646666898026059107e-03,1.795692690728381558e-02,3.956823789950612673e-03,4.275680581108068368e-02,2.191021817136692279e-02,-6.912535702686063710e-02,4.220842647721233937e-02,6.315017656194235260e-03,1.530162603158321047e-02,4.247670981903427755e-03,-2.701303994574052666e-02,5.144919105003843002e-02,1.732414915002528435e-02,-1.056388144802497195e-02,-8.148763800373609589e-02,-6.148579704743840045e-03,5.901778683387110674e-02,2.583467946708252819e-02,-1.581986990802210571e-02,-5.312587282546101658e-03,1.619760213489421230e-02,6.468068760020541375e-02,8.103457854894024386e-04,-7.359863943660360786e-02,-1.570486364601458504e-02,3.183138724660744545e-02,-8.790597134072862875e-03,7.300704575682249141e-03,2.184269069352882606e-02,7.207971540382532294e-02,-8.927565881605021778e-03,-3.118140870716512580e-02,-7.952315653000486748e-03,2.039072834233130599e-02,-1.790557456259260147e-02,1.409537807059264500e-02,-1.188238608642433643e-02,-8.764036072084932863e-03,-5.792830729058920380e-02,-8.696747214875087673e-02,5.161211083760314927e-02,2.947136891386835378e-02,4.236168749223655217e-02,-3.944491294207526366e-02,8.487516159884007580e-03,-6.587145596486330967e-02,8.047766653644705670e-03,4.869359049342605189e-02,2.671498702894982771e-02,-4.231600891737685721e-02,-7.316696489548260574e-03,-2.066918974043367024e-02,-2.074098131858546565e-02,-3.595150079765265655e-02,3.931698566416352153e-02,1.797827778717929481e-02,3.574793031029666751e-02,1.579226900804156161e-02,7.542235855728594320e-03,-2.579824219041463793e-02,1.767805319902337677e-02,-2.102982416677671648e-02,5.061793319824862102e-03,5.100540430747220640e-03,1.465706785635123403e-02,-8.898641916245288511e-03,-6.476129683377168655e-02,3.718031668227148728e-02,-1.727214203183738070e-02,5.781505224967883189e-02,-8.852309744640132760e-02,1.712410848204643302e-02,-1.885620896587648573e-02,6.813857525374840407e-03,-2.423341455013256623e-02,3.217577169851693064e-02,-6.398144866561873700e-02,2.151199521210615459e-02,2.030065807417538726e-02,-4.820668928902067246e-02,-5.580170378148917310e-03,7.852990906611465385e-03,2.713526445617904514e-03,7.591063411381894152e-03,1.476826814846192437e-02,-6.699541897081420262e-03,1.935756018287855193e-02,-9.405599406105905058e-02,-1.798093920862722621e-03,-9.476817192910877430e-02,5.644531123383057618e-03,-6.860022707934199104e-02,-1.139016703419148784e-02,-4.014620840400787150e-02,2.150538384047329110e-03,-1.559542895376938264e-02,2.361938257199474103e-02,1.490135760292799795e-02,-3.527158220808299105e-02,6.569695658826954499e-02,5.105393184680896007e-02,-5.619869909324202301e-03,2.725393522842039368e-02,8.772813308009113839e-03,5.641861106922146235e-03,-2.743400555199347265e-02,5.607418584153059556e-03,-2.590566113019848737e-02,-2.951035310808227969e-03,-1.247155887854609286e-03,2.314621052969426801e-02,-1.345394645481473063e-02,5.568242899628649684e-02,-2.708411778495088337e-02,-4.801396881119212624e-03,3.160524805175958518e-02,-4.666181542124845510e-02,1.059637150827501262e-02,-4.926229080388771012e-03,6.582615279161592448e-02,-7.220795764255022453e-02,1.168521044761141464e-03,7.939077276761086210e-02,-2.075121546279752593e-02,-7.453993678707548920e-02,2.255285295667019182e-03,1.023407060133492202e-03,1.747241118401905366e-02,-1.124823496530151339e-02,4.748863920934857236e-02,5.236006386333248025e-02,4.616206611195978332e-02,-6.457554246955053701e-02,-9.176957904839269610e-04,-1.302180989432560020e-02,3.888237547501331281e-03,5.648314858355806684e-02,-4.292628761685111406e-03,5.374076994839008248e-02,1.216625105203840429e-02,-6.863296845281159804e-03,-3.353473341162493265e-02,-1.086053096378625758e-02,5.345579160761453064e-02,-1.250298938699242329e-02,-1.328550123854846474e-04,1.015958521966171813e-02,1.185327363509385695e-02,2.300660269942601463e-02,-4.655749840487075769e-02,-7.765230167925353533e-02,2.783315083989328087e-02,-4.626512993155201120e-02,1.597123827710633312e-02,1.043168529774133463e-02,-1.157202702450892649e-02,-1.696702215471871528e-02,6.839727135165822591e-02,5.238381950591521757e-02,-1.579653344888861874e-02,1.865898474473111704e-02,3.389628295106546924e-02,-1.304813475629255405e-02,1.463213816175838559e-02,1.796801819198518696e-02,8.164911455278315439e-03,1.628257393788136442e-02,-7.328475919681384093e-03,2.591567914928714217e-02,3.767132402023440352e-02,-5.806561036614531733e-03,-5.191226221932461297e-03,-2.205625538193486945e-02,-2.070922610103691740e-03,6.798767152956936011e-02,1.652389344330228507e-02,-4.856623697818597540e-02,1.794138403091451173e-02,-9.583409435469715174e-03,2.865457682895067304e-02,6.680575603374055982e-02,-6.139908418081474299e-03,1.376627679590686562e-02,5.491306789416818858e-03,-1.482056839918542701e-02,1.120685683595520638e-03,-2.664122983166595550e-03,-4.842513830950956159e-03,1.526333332904537127e-02,2.369534613433499489e-04,2.025856933092879189e-02,3.781188809833894819e-03,4.932341942566020702e-03,-5.914620290082077923e-04,-7.722677887703581490e-02,-1.054415912343161042e-03,9.249823053818023721e-03,-1.070098067769194999e-02,2.379715533604898417e-02,1.369410271994279601e-02,-3.577658264758493828e-03,-4.309073792412867338e-02,3.067845032733649592e-03,-1.273162453950237721e-02,3.107225135135233129e-02,-1.567697020138705474e-02,-7.006373741238094977e-02,2.526445275620928244e-02,-3.193932785656058981e-02,2.696516140956369337e-02,2.521529831103957661e-02,5.054707934690368804e-02,1.688302706494013150e-02,-3.108498650108242403e-02,1.376263355266315810e-02,-1.965552887139671023e-02,-2.680622745094701775e-03,1.610696806361451919e-02,8.091241246110068841e-02,-7.392336089014987788e-02,-7.457087903640711134e-03,2.678938247655896984e-02,2.216608606683887622e-02,1.687765448756925121e-02,-1.935346044420212588e-02,-9.942863645788137944e-03,2.273150947609057018e-02,2.741521582088334713e-02,7.687445616240318191e-02,2.927350598619734082e-02,3.054545149007436428e-02,2.593800594623441383e-02,-4.214364865700235413e-02,-3.435830151908406821e-02,-1.955243963564770940e-02,1.348204023728142610e-02,2.574957077559957268e-03,7.193619023080974340e-02,-1.438657653261939638e-02,5.012319614825427178e-02,-5.040250102828704171e-02,2.218909660846881196e-02,-9.299055337718591455e-03,-2.065570479049983615e-02,3.167767684176332060e-02,-3.157988464602621420e-02,2.486969859484853759e-02,-2.967045915575540135e-02,4.900980932373875248e-02,2.188454043536645910e-02,-3.058130438992716360e-03,-1.123298714543590274e-02,-1.813079183326733734e-02,-7.798311918966753520e-02,-2.021214557763098552e-02,1.008828825602436918e-02,1.128635443809224842e-02,1.597873383491229052e-02,-3.315280899671928933e-02,5.790357054282848498e-03,2.977930743287813403e-02,-6.934319181474930122e-03,4.242863762001897188e-02,-3.607233230899386384e-02,-1.087465513705827835e-02,2.317965364805966294e-02,2.277595202089701190e-02,-2.275107006766035819e-02,5.638707620707594445e-03,-2.926236575001176649e-02,4.559923113779163623e-02,1.344711691350589794e-02,3.265457404295087768e-02,-8.941816625683410291e-02,-7.381641002165429712e-03,1.558998170301101154e-02,1.073112536498773729e-02,2.627547960066012669e-02,1.415623162202675478e-02,8.261424137695653341e-03,-6.227887617053944058e-02,2.090959435489399970e-02,-3.295491453661240910e-02,1.141241262357926486e-03,-1.139656452601218867e-01,-1.499510867797319326e-02,-3.047541663918230948e-02,6.105618758715736227e-03,-1.933047468959534984e-02,-8.765850113914237796e-02,-3.492252169991286181e-02,3.678159003838149532e-02,-5.355052125075265845e-02,1.396709144240186780e-02,3.413984850747125207e-03,1.526548988597909058e-02,6.122848403266607092e-02,4.286016573414713066e-02,6.314540888095895865e-03,4.422268459082341618e-03,-2.597466622392858790e-02,-1.028041207152208432e-02,4.907142190049851305e-02,-4.780496113243432738e-02,1.560466331801997099e-02,2.305178625491637046e-02,2.468518666045924070e-02,-1.901675788752621790e-02,-3.325377893063143075e-02,7.691129240368065403e-03,-1.439452624601545057e-02,1.693757428700005951e-02,1.137015485174142949e-02,3.185600247125557234e-03,1.012707212293260245e-02,-1.188320495719171789e-02,4.137731418771753780e-03,-1.265728691132160175e-02,-3.259824581731504255e-03,-6.096995799293596086e-02,3.608359588379217529e-03,4.886655731239836209e-02,2.798678709756505928e-02,4.519785025107058048e-03,2.056598603408319945e-02,-7.307699325500310872e-02,-1.870597293241951873e-03,6.285961860675229503e-03,-1.439721938733233564e-02,-1.615270098271227514e-02,-8.438499243441208164e-02,1.169090858258083412e-02,1.460043644328007568e-04,2.041656672428262750e-02,3.397173803574834788e-04,-3.278932854538295361e-02,5.770872234097253542e-03,1.503353350724538455e-02,-1.038556614316672386e-02,-4.935694365269322620e-03,-1.732282924024900611e-02,-3.562758841244427922e-03,1.009778847541065519e-02,-4.781078728778060706e-03,1.651940217849823256e-02,-2.133637361591704182e-02,2.038869180447845653e-02,2.144244634315084844e-02,7.739428078253104103e-03,-6.407861460758819926e-03,1.247069477971790921e-02,3.393448885373940693e-03,1.345847542533925266e-02,-3.113906082947150503e-03,-2.171763995202076730e-03,2.016130947607436621e-02,-1.798970353221402904e-02,2.189747020289377344e-02,4.255801591690091396e-02,-2.104205277116585199e-02,-5.013394785415264086e-03,4.943953394370542015e-02,3.786431115103580658e-02,-1.934999347240812587e-02,-5.304291337792851890e-02,1.240152604638670823e-02,6.359386440417322262e-02,-1.725290593743608603e-02,-7.995487244434722196e-02,-3.072182124150192595e-02,-7.879247797024288569e-02,2.879197223444835557e-02,-1.696468293628632454e-02,1.523099505663873254e-02,7.607275208205636907e-02,-8.775158994318710617e-03,1.391955239578981408e-02,2.073877051963419343e-02,2.890629452520746684e-02,-6.728422514888228456e-02,-2.359810904933925049e-02,2.926140897046055137e-02,-3.490248824588929044e-02,4.030431993181479884e-03,2.269424561821049152e-02,2.794874577756388534e-02,-1.058602566245418347e-01,-5.914454251104268867e-03,2.230502679424996998e-02,-5.069970461477563139e-02,1.567271123270117320e-02,-5.908391904753713952e-02,7.273728576208471353e-02,1.244960945831094686e-02,-7.648533262908546737e-02,-8.241583387634048019e-02,-2.040966493861183506e-02,-3.201389889702029035e-02,2.562619457160160430e-02,-1.544003200260217999e-02,1.574325691709797456e-02,-3.104461739262641060e-02,1.171635524675409927e-02,2.501630490456459299e-02,6.680583162505991657e-02,-7.201650741187025362e-02,6.120293506864873598e-03,2.131444137247381215e-02,-3.781167656162925245e-02,2.007795946247092206e-02,2.818557616566942994e-02,-6.605635269755299153e-03,5.128188838845672282e-03,-2.491956956710174656e-02,-9.544664800071873956e-02,3.105885097298089967e-02,5.760827667944869168e-02,2.334454366329773503e-02,-9.450634211008186042e-03,-6.549807615532776163e-03,3.344453629473023715e-02,5.263642693522149751e-02,-4.430421343050223310e-02,-1.506425701564042922e-02,6.162512821684541092e-02,1.837462583620554091e-02,1.815164661728016493e-02,4.217759259877810855e-03,8.426123067630795702e-03,-2.206154778764786439e-02,5.329155321453901174e-03,4.833570106627254476e-03,-7.388311295348088704e-03,4.013074778064883857e-02,-4.320692456064594011e-02,-1.588670418594290016e-03,1.108604019610100015e-02,-8.603935401120971563e-03,1.230358001219061803e-02,-4.268310370295812228e-02,3.312698598657714752e-03,-1.970304871337051102e-03,2.269336600733772719e-02,2.573158134454859094e-02,9.259632899107420306e-04,1.215175310623565694e-03,6.726202765200862965e-02,2.213284894995451099e-02,-1.948938846797081560e-03,5.949085986854455582e-02,1.910645510152733087e-03,2.155840176660861127e-02
